Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2,Col-Row2,Col,Row2,ShoudKeep,isResidue,TotalGrain(g)+bag,TareBag(g),TotalGrain(g),Tota Biomass(g)+bag,TareBag(g),TotalBiomass(g),protein,moisture,starch,gluten,testWeight,tareWtSampleBag(g),NOTES,Notes2,Notes3
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_136_19-F,CF14GPWW,WW,,136,19-F,19,F,0,,1127,19,1108,,,,9.4,8.4,74.2,24.2,50.3,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_138_20-F,CF14GPSWGrn,SW,C1,138,20-F,20,F,0,,566,20,546,,,,12.1,6.7,70.3,29.3,55.5,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_139_21-F,GPHY14,GB,C2,139,21-F,21,F,0,,315,20,295,733,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_139_21-F,GPHY14,GB,C2,139,21-F,21,F,0,,309,20,289,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_139_21-F,GPHY14,GB,C2,139,21-F,21,F,0,,309,20,289,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_140_22-F,GPHY14,GB,C2,140,22-F,22,F,0,,203,20,183,523,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_140_22-F,GPHY14,GB,C2,140,22-F,22,F,0,,221,20,201,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_C2_140_22-F,GPHY14,GB,C2,140,22-F,22,F,0,,221,20,201,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_141_23-F,GPHY14,SB,C3,141,23-F,23,F,0,,521,31,490,,,,14.4,12.7,59.1,,44,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_141_24-F,CF14GPWW,WW,,141,24-F,24,F,0,,,,782,,,1383,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_141_24-F,CF14GPWW,WW,,141,24-F,24,F,0,,802,20,782,,,,11.9,8.6,69.6,32.5,52.4,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_143_25-F,CF14GPSWGrn,SW,C5,143,25-F,25,F,0,,498,20,478,,,,13.5,5.8,66.7,29.1,51.3,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_144_26-F,CF14GPSWGrn,SW,C5,144,26-F,26,F,0,,508,20,488,,,,8.1,7,75.5,16.9,56.5,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_145_27-F,CF14GPSWGrn,SW,C6,145,27-F,27,F,0,,558,20,538,,,,11.1,6.8,70.9,23.9,54.9,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C7_146_28-F,CF14GPSWGrn,SW,C7,146,28-F,28,F,0,,230,23,207,,,,14.6,6,63.1,34.4,,,MOISTURE OUTSIDE LIMITS,SAMPLE TOO SMALL TO GIVE TEST WT,ORIGINAL SAMPLE BAG RIPPED
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C7_147_29-F,CF14GPSWGrn,SW,C7,147,29-F,29,F,0,,281,20,261,,,,14.9,7.2,60.1,37.1,,,,,SAMPLE TOO SMALL FOR TEST WEIGHT
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C8_148_30-F,CF14GPSWGrn,SW,C8,148,30-F,30,F,0,,836,20,816,,,,10.9,7.3,72.4,27.8,61.6,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_149_6-G,GPHY14,GB,A1,149,6-G,6,G,0,,595,20,575,1496,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_149_6-G,GPHY14,GB,A1,149,6-G,6,G,0,,558,20,538,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_149_6-G,GPHY14,GB,A1,149,6-G,6,G,0,,558,20,538,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_150_7-G,GPHY14,GB,A2,150,7-G,7,G,0,,410,20,390,928,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_150_7-G,GPHY14,GB,A2,150,7-G,7,G,0,,400,20,380,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_150_7-G,GPHY14,GB,A2,150,7-G,7,G,0,,400,20,380,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_151_8-G,GPHY14,GB,A3,151,8-G,8,G,0,,348,20,328,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_151_8-G,GPHY14,GB,A3,151,8-G,8,G,0,,348,20,328,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_152_9-G,GPHY14,GB,A4,152,9-G,9,G,0,,223,20,203,741,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_152_9-G,GPHY14,GB,A4,152,9-G,9,G,0,,242,20,222,,,,,,,,,,MOUSE DAMAGE TO SAMPLE,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A4_152_9-G,GPHY14,GB,A4,152,9-G,9,G,0,,242,20,222,,,,,,,,,,MOUSE DAMAGE TO SAMPLE,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_153_10-G,GPHY14,GB,A4,153,10-G,10,G,0,,232,20,212,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_153_10-G,GPHY14,GB,A4,153,10-G,10,G,0,,232,20,212,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_154_11-G,CF14GPSWGrn,SW,A5,154,11-G,11,G,0,,1058,20,1038,,,,11.4,6.7,70.2,25.5,55.2,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_155_12-G,CF14GPSWGrn,SW,A6,155,12-G,12,G,0,,642,20,622,,,,10.7,6.4,72.8,23.4,54.8,,MOISTURE OUTSIDE LIMITS,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_155_13-G,CF14GPWW,WW,,155,13-G,13,G,0,,,,893,,,2192,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_155_13-G,CF14GPWW,WW,,155,13-G,13,G,0,,912,20,892,,,,9.8,9.7,69.3,25.4,43.2,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_156_14-G,CF14GPWW,WW,,156,14-G,14,G,0,,,,862,,,1793,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_156_14-G,CF14GPWW,WW,,156,14-G,14,G,0,,884,19,865,,,,10.1,8.3,71.3,25.9,50.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_157_15-G,CF14GPWW,WW,,157,15-G,15,G,0,,,,848,,,1819,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_157_15-G,CF14GPWW,WW,,157,15-G,15,G,0,,868,20,848,,,,10.4,9.2,70.9,26.6,45.6,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_158_16-G,CF14GPWW,WW,,158,16-G,16,G,0,,,,929,,,1703,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_158_16-G,CF14GPWW,WW,,158,16-G,16,G,0,,965,20,945,,,,11.7,8.1,67,31.1,41.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_159_17-G,CF14GPWW,WW,,159,17-G,17,G,0,,,,1053,,,2021,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_159_17-G,CF14GPWW,WW,,159,17-G,17,G,0,,1077,19,1058,,,,12.3,8.9,67.5,32.4,47.6,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_160_18-G,CF14GPWW,WW,,160,18-G,18,G,0,,,,997,,,2041,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_160_18-G,CF14GPWW,WW,,160,18-G,18,G,0,,1019,20,999,,,,9.5,8.6,72.8,24.3,49.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_161_19-G,CF14GPWW,WW,,161,19-G,19,G,0,,,,920,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_161_19-G_RES,CF14GPWW,WW,,161,19-G,19,G,0,RES,,,,,,2816,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_161_19-G,CF14GPWW,WW,,161,19-G,19,G,0,,945,20,925,,,,11.2,7.7,66.8,28.9,40.5,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_162_20-G,CF14GPWW,WW,,162,20-G,20,G,0,,,,1013,,,1908,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_162_20-G,CF14GPWW,WW,,162,20-G,20,G,0,,1047,20,1027,,,,10.5,7.5,75,27.8,51.5,,Starch outside limits,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_164_21-G,CF14GPSWGrn,SW,C1,164,21-G,21,G,0,,543,20,523,,,,13.8,7,63.5,32.5,53.2,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C1_165_22-G,CF14GPSWGrn,SW,C1,165,22-G,22,G,0,,577,20,557,,,,11.1,6.4,70.9,26.4,55.5,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_C2_166_23-G,GPHY14,GB,C2,166,23-G,23,G,0,,202,20,182,578,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_166_23-G,GPHY14,GB,C2,166,23-G,23,G,0,,198,20,178,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_C2_166_23-G,GPHY14,GB,C2,166,23-G,23,G,0,,198,20,178,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\GPHY14SB.xlsx,41964.45069,Covered Storage,41964.50208,Covered Storage,GPHY14_SB_C3_167_24-G,GPHY14,SB,C3,167,24-G,24,G,0,,639,31,608,,,,12.4,13.6,60.9,,47.6,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_167_25-G,CF14GPWW,WW,,167,25-G,25,G,0,,,,695,,,1190,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_167_25-G,CF14GPWW,WW,,167,25-G,25,G,0,,716,19,697,,,,10.9,8.2,72,29.7,54.9,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_168_26-G,CF14GPWW,WW,,168,26-G,26,G,0,,,,865,,,,,,,,,,,,
??\Cook Farm GP HY2014 Field B C4 WW Bag Labels.xlsx,41856.34514,Rachel Unger,41871.46667,Covered Storage,CF14GPWW_168_26-G_RES,CF14GPWW,WW,,168,26-G,26,G,0,RES,,,,,,2054,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_168_26-G,CF14GPWW,WW,,168,26-G,26,G,0,,895,20,875,,,,12.3,7.7,69.9,33.3,53.9,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C5_170_27-G,CF14GPSWGrn,SW,C5,170,27-G,27,G,0,,261,20,241,,,,12.4,6.4,67.4,28.8,,,MOISTURE OUTSIDE LIMITS,,SAMPLE TOO SMALL FOR TEST WEIGHT
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C6_172_29-G,CF14GPSWGrn,SW,C6,172,29-G,29,G,0,,453,20,433,,,,11.8,6.9,68.9,26.1,54.3,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C7_173_30-G,CF14GPSWGrn,SW,C7,173,30-G,30,G,0,,491,20,471,,,,11.4,6.7,70.9,28.6,56.1,,MOISTURE OUTSIDE LIMITS,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_C8_174_31-G,CF14GPSWGrn,SW,C8,174,31-G,31,G,0,,848,20,828,,,,10.5,6.5,75.1,25,61.4,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_175_6-H,GPHY14,GB,A1,175,6-H,6,H,0,,395,20,375,1031,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_175_6-H,GPHY14,GB,A1,175,6-H,6,H,0,,430,20,410,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A1_175_6-H,GPHY14,GB,A1,175,6-H,6,H,0,,430,20,410,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A1_176_7-H,GPHY14,GB,A1,176,7-H,7,H,0,,357,20,337,833,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_176_7-H,GPHY14,GB,A1,176,7-H,7,H,0,,351,20,331,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_176_7-H,GPHY14,GB,A1,176,7-H,7,H,0,,351,20,331,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A2_177_8-H,GPHY14,GB,A2,177,8-H,8,H,0,,248,20,228,649,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_177_8-H,GPHY14,GB,A2,177,8-H,8,H,0,,239,20,219,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_177_8-H,GPHY14,GB,A2,177,8-H,8,H,0,,239,20,219,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A3_178_9-H,GPHY14,GB,A3,178,9-H,9,H,0,,464,20,444,1091,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14+GB_A3_178_9-H,GPHY14,GB,A3,178,9-H,9,H,0,,447,20,427,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14+GB_A3_178_9-H,GPHY14+GB,GB,A3,178,9-H,9,H,0,,447,20,427,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_179_10-H,GPHY14,GB,A4,179,10-H,10,H,0,,380,20,360,912,96,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_179_10-H,GPHY14,GB,A4,179,10-H,10,H,0,,371,20,351,,,,,,,,,,,,
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\PCFS A\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42165.61944,Covered Storage,GPHY14_GB_A4_179_10-H,GPHY14,GB,A4,179,10-H,10,H,0,,371,20,351,,,,,,,,,,,,
