Source,CreationDate,Author,LastSaved,LastSavedBy,BarcodeFinal,LabelPrefix,Crop,FieldStrip,ID2.x,Col.Row2,Column,Row2,ShoudKeep,isResidue,TotalGrain.g..bag,TareBag.g.,TotalGrain.g.,Tota.Biomass.g..bag,TareBag.g..1,TotalBiomass.g.,protein,moisture,starch,gluten,testWeight,tareWtSampleBag.g.,NOTES,Notes2,Notes3,X,Y,ID2
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_354_17-O,CF14GPSWGrn,SW,A6,354,17-O,17,O,0,"",1008,20,988,,,,9.5,6.9,75.1,22.3,59.3,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.082109,46.782768,354
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_354_18-O,CF14GPWW,WW,"",354,18-O,18,O,0,"",1412,19,1393,,,,8.6,9.1,74.6,22.4,54.7,,"","","",-117.081691,46.78257,355
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_355_19-O,CF14GPWW,WW,"",355,19-O,19,O,0,"",797,19,778,,,,11.3,9.1,70.6,30.5,49.2,,"","","",-117.081273,46.782709,356
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_356_20-O,CF14GPWW,WW,"",356,20-O,20,O,0,"",966,19,947,,,,10.7,8.7,71.9,28.6,48.8,,"","","",-117.080855,46.782711,357
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_357_21-O,CF14GPWW,WW,"",357,21-O,21,O,0,"",796,20,776,,,,10.2,8.7,67.1,26.8,41.1,,"","","",-117.08041408,46.78255608,358
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_358_22-O,CF14GPWW,WW,"",358,22-O,22,O,0,"",769,20,749,,,,13.1,8.3,65.7,36,47.8,,"","","",-117.080019,46.78283,359
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_359_23-O,CF14GPWW,WW,"",359,23-O,23,O,0,"",724,20,704,,,,13.3,8.2,68.2,36.2,49.4,,"","","",-117.079601,46.782801,360
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A1_371_12-P,GPHY14,GB,A1,371,12-P,12,P,0,"",242,20,222,,,,,,,,,,"","","",-117.08422983,46.78296597,371
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_372_13-P,GPHY14,GB,A2,372,13-P,13,P,0,"",453,20,433,,,,,,,,,,"","","",-117.083798,46.782964,372
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_373_14-P,GPHY14,GB,A3,373,14-P,14,P,0,"",360,20,340,,,,,,,,,,"","","",-117.08338,46.783027,373
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_374_15-P,GPHY14,GB,A4,374,15-P,15,P,0,"",262,20,242,,,,,,,,,,"","","",-117.082962,46.782948,374
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_375_16-P,CF14GPSWGrn,SW,A5,375,16-P,16,P,0,"",1046,20,1026,,,,10.3,6.3,67.3,24.3,49.7,,"","","",-117.08252827,46.78300622,375
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_376_17-P,CF14GPSWGrn,SW,A5,376,17-P,17,P,0,"",897,20,877,,,,9.5,7,73.1,22.5,56.7,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.082126,46.783054,376
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_376_18-P,CF14GPWW,WW,"",376,18-P,18,P,0,"",828,20,808,,,,10.9,8.8,72.3,29,48.9,,"","","",-117.08165033,46.78282132,377
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_377_19-P,CF14GPWW,WW,"",377,19-P,19,P,0,"",1242,19,1223,,,,9.9,10.4,68.9,26.4,46,,"","","",-117.08129,46.782995,378
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_378_20-P,CF14GPWW,WW,"",378,20-P,20,P,0,"",880,20,860,,,,9,9.3,75.7,22.8,57.3,,Starch outside limits,"","",-117.080872,46.782997,379
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_379_21-P,CF14GPWW,WW,"",379,21-P,21,P,0,"",921,20,901,,,,10.7,8.7,71.3,28.6,48.9,,Small piece of tape on bag,"","",-117.080454,46.782853,380
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CFGPWW2014FieldB.xlsx,41947.55208,Covered Storage,41947.65833,Covered Storage,CF14GPWW_380_22-P,CF14GPWW,WW,"",380,22-P,22,P,0,"",744,19,725,,,,12.2,9.2,70.7,32.9,53,,"","","",-117.080036,46.783116,381
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_394_13-Q,GPHY14,GB,A2,394,13-Q,13,Q,0,"",334,20,314,,,,,,,,,,"","","",-117.08390985,46.78312585,394
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_395_14-Q,GPHY14,GB,A2,395,14-Q,14,Q,0,"",598,20,578,,,,,,,,,,"","","",-117.083498,46.783313,395
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_396_15-Q,GPHY14,GB,A3,396,15-Q,15,Q,0,"",353,20,333,,,,,,,,,,"","","",-117.08308,46.783234,396
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_397_16-Q,GPHY14,GB,A4,397,16-Q,16,Q,0,"",289,20,269,,,,,,,,,,"","","",-117.082662,46.783303,397
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A4_398_17-Q,GPHY14,GB,A4,398,17-Q,17,Q,0,"",317,20,297,,,,,,,,,,"","","",-117.08227546,46.78335797,398
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_399_18-Q,CF14GPSWGrn,SW,A6,399,18-Q,18,Q,0,"",1088,20,1068,,,,9.3,7.9,74.7,22.3,57.3,,"",STARCH OUTSIDE LIMITS,"",-117.081826,46.783142,399
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_400_19-Q,CF14GPSWGrn,SW,A6,400,19-Q,19,Q,0,"",829,25,804,,,,8.1,6.8,71,20.2,53.8,,MOISTURE OUTSIDE LIMITS,"","",-117.081408,46.783281,400
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_400_20-Q,CF14GPWW,WW,"",400,20-Q,20,Q,0,"",1056,20,1036,,,,9.2,9.5,70,24.1,47,,Starch outside limits,"","",-117.08099,46.783283,401
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_401_21-Q,CF14GPWW,WW,"",401,21-Q,21,Q,0,"",1064,20,1044,,,,11.9,8.6,69.6,31.6,50.6,,"","","",-117.080572,46.783139,402
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A2_419_15-R,GPHY14,GB,A2,419,15-R,15,R,0,"",348,20,328,,,,,,,,,,"","","",-117.08321056,46.7834571,419
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromPcfsAUsbThumbDrive_161202\Documents\CAF_GPHY14_GB_GR_WT.xlsx,42164.54028,Covered Storage,42164.56806,Covered Storage,GPHY14_GB_A3_420_16-R,GPHY14,GB,A3,420,16-R,16,R,0,"",433,20,413,,,,,,,,,,"","","",-117.08277087,46.78351532,420
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\GPHY14_G20141221.xlsx,41995.42847,Covered Storage,41996.44167,Covered Storage,GPHY14_GB_A4_421_17-R,GPHY14,GB,A4,421,17-R,17,R,0,"",405,20,385,837,96,,,,,,,,"","","",-117.08236678,46.78355231,421
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A5_422_18-R,CF14GPSWGrn,SW,A5,422,18-R,18,R,0,"",737,20,717,,,,10.4,6.8,74.2,24.7,56.2,,MOISTURE OUTSIDE LIMITS,STARCH OUTSIDE LIMITS,"",-117.081933,46.783428,422
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_423_19-R,CF14GPSWGrn,SW,A6,423,19-R,19,R,0,"",1133,20,1113,,,,11.7,7.1,71.9,30,60.6,,MOISTURE OUTSIDE LIMITS,"","",-117.08148355,46.78355263,423
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPSWGrn_A6_424_20-R,CF14GPSWGrn,SW,A6,424,20-R,20,R,0,"",859,20,839,,,,13.2,7.1,66,34.5,58.5,,"","","",-117.081097,46.783569,424
\Projects\CookEastPlantHandHarvest\1999-2016\Received\FromJohnMorse\PCFS_thumbDrive\master checklist 2014\originals\old pcfs pc desktop\CAF GP 2014 WW SW NIR.xlsx,42157.42847,Covered Storage,42166.53264,Covered Storage,CF14GPWW_424_21-R,CF14GPWW,WW,"",424,21-R,21,R,0,"",1021,20,1001,,,,9.1,9.5,70,23.6,48.4,,Starch outside limits,"","",-117.080679,46.783425,425
