HarvestYear,Crop,SampleID,Longitude,Latitude,ID2,GrainYieldDryPerArea,GrainOilDM,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,ResidueMassDryPerArea,Comments
2016,SC,GPHY16_SC_A5_127_9-F_B,-117.085593274999,46.780088815,127,270,,,,,,626,
2016,SC,GPHY16_SC_A5_128_10-F_B,-117.085190999999,46.780214,128,248,,,,,,696,
2016,SC,GPHY16_SC_A6_129_11-F_B,-117.084772999999,46.780062,129,184.5,,,,,,559.5,
2016,SC,GPHY16_SC_B1_130_12-F_B,-117.08435499999899,46.780151,130,184.5,,,,,,603,
2016,SC,GPHY16_SC_B2_131_13-F_B,-117.083936999999,46.780104,131,100,,,,,,435,
2016,SC,GPHY16_SC_B2_132_14-F_B,-117.083518999999,46.780167,132,199,,,,,,599.5,
2016,SC,GPHY16_SC_B3_133_15-F_B,-117.083100999999,46.780088,133,169,,,,,,803,
2016,SC,GPHY16_SC_B4_134_16-F_B,-117.08268299999899,46.780157,134,334,,,,,,711.5,
2016,SC,GPHY16_SC_B5_135_17-F_B,-117.082264999999,46.780194,135,172.5,,,,,,514,
2016,SC,GPHY16_SC_B6_136_18-F_B,-117.081846999999,46.779996,136,270,,,,,,720,
2016,SC,GPHY16_SC_B6_137_19-F_B,-117.08145287199901,46.780147273,137,209.5,,,,,,654,
2016,WW,GPHY16_WW_C1_138_20-F_G,-117.08101099999899,46.780137,138,506.8897637795275,,,,,,,
2016,WW,GPHY16_WW_C2_139_21-F_G,-117.080592999999,46.779993,139,389.1896325459317,,,,,,,
2016,SC,GPHY16_SC_C2_140_22-F_B,-117.080174999999,46.780256,140,163.5,48.3,,3.8,,,425.5,",Moisture outside limits"
2016,WW,GPHY16_WW_C3_141_23-F_G,-117.07975699999901,46.780226999999996,141,244.01246719160105,,,,,,,
2016,WW,GPHY16_WW_C4_142_24-F_G,-117.079338999999,46.780191,142,415.0262467191601,,,,,,,
2016,WW,GPHY16_WW_C5_143_25-F_G,-117.078903097999,46.780103819,143,357.20144356955376,,,,,,,
2016,WW,GPHY16_WW_C5_144_26-F_G,-117.078502999999,46.780124,144,390.00984251968504,,,,,,,
2016,WW,GPHY16_WW_C6_145_27-F_B,-117.07808499999901,46.780129,145,442.09317585301835,,,,,,541.748687664042,
2016,WW,GPHY16_WW_C7_146_28-F_B,-117.077666999999,46.780066,146,399.0321522309711,,,,,,507.7099737532808,
2016,WW,GPHY16_WW_C7_147_29-F_B,-117.077248999999,46.78023,147,418.3070866141732,,,,,,456.44685039370074,
2016,WW,GPHY16_WW_C8_148_30-F_G,-117.076830999999,46.780004,148,331.7749343832021,,,,,,,
2016,SC,GPHY16_SC_A1_149_6-G_B,-117.087102999999,46.780422,149,252.5,,,,,,744.5,
2016,SC,GPHY16_SC_A2_150_7-G_B,-117.08668499999899,46.780507,150,274,,,,,,753,
2016,SC,GPHY16_SC_A3_151_8-G_B,-117.086225061999,46.780455442,151,224.5,,,,,,537,
2016,SC,GPHY16_SC_A4_152_9-G_B,-117.085833268999,46.780371217,152,233.5,,,,,,721.5,
2016,SC,GPHY16_SC_A4_153_10-G_B,-117.08543099999901,46.7805,153,267.5,,,,,,680,
2016,SC,GPHY16_SC_A5_154_11-G_B,-117.08501299999899,46.780348,154,211,,,,,,651,
2016,SC,GPHY16_SC_A6_155_12-G_B,-117.084594999999,46.780437,155,167,,,,,,501,
2016,SC,GPHY16_SC_B1_156_13-G_B,-117.084176999999,46.78039,156,246.5,,,,,,762,
2016,SC,GPHY16_SC_B1_157_14-G_B,-117.08375899999901,46.780453,157,153.5,,,,,,466,
2016,SC,GPHY16_SC_B2_158_15-G_B,-117.083340999999,46.780374,158,144,,,,,,476,
2016,SC,GPHY16_SC_B3_159_16-G_B,-117.082922999999,46.780443,159,152.5,,,,,,562.5,
2016,SC,GPHY16_SC_B4_160_17-G_B,-117.082504999999,46.78048,160,134.5,,,,,,483,
2016,SC,GPHY16_SC_B5_161_18-G_B,-117.08208699999901,46.780282,161,244,,,,,,614.5,
2016,SC,GPHY16_SC_B6_162_19-G_B,-117.081645127999,46.780408727,162,198,50.4,,4,,,551,",Moisture outside limits"
2016,SC,GPHY16_SC_B6_163_20-G_B,-117.081250999999,46.780423,163,92,,,,,,511,
2016,SC,GPHY16_SC_C1_164_21-G_B,-117.080832999999,46.780279,164,141,,,,,,583.5,
2016,SC,GPHY16_SC_C1_165_22-G_B,-117.08041499999899,46.780542,165,117.5,,,,,,522.5,
2016,SC,GPHY16_SC_C2_166_23-G_B,-117.079996999999,46.780513,166,104,,,,,,445.5,
2016,WW,GPHY16_WW_C3_167_24-G_B,-117.079578999999,46.780477,167,477.7723097112861,,,,,,445.78412073490813,
2016,WW,GPHY16_WW_C4_168_25-G_G,-117.079160999999,46.780398,168,291.17454068241466,,,,,,,
2016,WW,GPHY16_WW_C4_169_26-G_B,-117.07874299999899,46.78041,169,371.96522309711287,,,,,,448.244750656168,
2016,WW,GPHY16_WW_C5_170_27-G_B,-117.078324999999,46.780415,170,333.8254593175853,,,,,,421.58792650918633,
2016,WW,GPHY16_WW_C6_171_28-G_B,-117.077906999999,46.780352,171,288.71391076115486,,,,,,375.6561679790026,
2016,WW,GPHY16_WW_C6_172_29-G_G,-117.07748899999901,46.780516,172,356.3812335958005,,,,,,,
2016,WW,GPHY16_WW_C7_173_30-G_G,-117.07707099999899,46.78029,173,398.2119422572178,,,,,,,
2016,WW,GPHY16_WW_C8_174_31-G_G,-117.076652999999,46.780414,174,335.46587926509187,,,,,,,
2016,SC,GPHY16_SC_A1_175_6-H_B,-117.086878999999,46.780708,175,224,,,,,,581,
2016,SC,GPHY16_SC_A1_176_7-H_B,-117.086476778999,46.780800969,176,264.5,,,,,,790.5,
2016,SC,GPHY16_SC_A2_177_8-H_B,-117.08604299999899,46.780763,177,99.5,,,,,,845.5,
2016,SC,GPHY16_SC_A3_178_9-H_B,-117.085624999999,46.780668,178,143.5,,,,,,630.5,
2016,SC,GPHY16_SC_A4_179_10-H_B,-117.085206999999,46.780786,179,184,,,,,,674.5,
2016,SC,GPHY16_SC_A5_180_11-H_B,-117.08478899999901,46.780634,180,102.5,,,,,,413,
2016,SC,GPHY16_SC_A6_181_12-H_B,-117.084370999999,46.780723,181,199,,,,,,766,
2016,SC,GPHY16_SC_B1_182_13-H_B,-117.083921192999,46.780656922,182,155,,,,,,609.5,
2016,SC,GPHY16_SC_B1_183_14-H_B,-117.083534999999,46.780739,183,150,,,,,,548,
2016,SC,GPHY16_SC_B2_184_15-H_B,-117.08311699999901,46.78066,184,229.5,,,,,,667.5,
2016,SC,GPHY16_SC_B3_185_16-H_B,-117.082698999999,46.780729,185,182.5,,,,,,730,
2016,SC,GPHY16_SC_B4_186_17-H_B,-117.082280999999,46.780766,186,202,,,,,,753.5,
2016,SC,GPHY16_SC_B5_187_18-H_B,-117.081862999999,46.780568,187,170,,,,,,430.5,
2016,SC,GPHY16_SC_B5_188_19-H_B,-117.08144499999899,46.780707,188,159.5,,,,,,392,
2016,SC,GPHY16_SC_B6_189_20-H_B,-117.081026999999,46.780709,189,208.5,,,,,,675,
2016,SC,GPHY16_SC_C1_190_21-H_B,-117.080608999999,46.780565,190,113,,,,,,464,
2016,SC,GPHY16_SC_C1_191_22-H_B,-117.080190999999,46.780828,191,208,,,,,,615,
2016,SC,GPHY16_SC_C2_192_23-H_B,-117.07977299999899,46.780799,192,139,,,,,,491.5,
2016,WW,GPHY16_WW_C3_193_24-H_B,-117.079354999999,46.780763,193,375.246062992126,,,,,,474.49146981627297,
2016,WW,GPHY16_WW_C4_194_25-H_G,-117.078913116999,46.780663534,194,323.98293963254594,,,,,,,
2016,WW,GPHY16_WW_C4_195_26-H_B,-117.07851899999901,46.780696,195,580.2985564304462,,,,,,713.5826771653543,
2016,WW,GPHY16_WW_C5_196_27-H_B,-117.07810099999899,46.780701,196,475.31167979002623,,,,,,546.6699475065617,
2016,WW,GPHY16_WW_C6_197_28-H_G,-117.077682999999,46.780638,197,624.1797900262467,,,,,,,
2016,WW,GPHY16_WW_C6_198_29-H_G,-117.077264999999,46.780802,198,360.48228346456693,,,,,,,
2016,WW,GPHY16_WW_C7_199_30-H_G,-117.07684699999901,46.780576,199,453.5761154855643,,,,,,,
2016,SC,GPHY16_SC_A1_200_7-I_B,-117.086626194999,46.781053103,200,133.5,,,,,,562.5,
2016,SC,GPHY16_SC_A1_201_8-I_B,-117.086241999999,46.781049,201,73,,,,,,640,",grain bag ripped, slightly probably 107g lost"
2016,SC,GPHY16_SC_A2_202_9-I_B,-117.08582399999899,46.780954,202,231.5,,,,,,665,
2016,SC,GPHY16_SC_A3_203_10-I_B,-117.085405999999,46.781072,203,170,,,,,,601,
2016,SC,GPHY16_SC_A4_204_11-I_B,-117.084987999999,46.78092,204,204.5,,,,,,614.5,
2016,SC,GPHY16_SC_A5_205_12-I_B,-117.084569999999,46.781009,205,235,,,,,,715,
2016,SC,GPHY16_SC_A6_206_13-I_B,-117.08415199999899,46.780962,206,275.5,,,,,,602.5,
2016,SC,GPHY16_SC_A6_207_14-I_B,-117.08375497399901,46.781039378,207,269.5,,,,,,786.5,
2016,SC,GPHY16_SC_B1_208_15-I_B,-117.083315999999,46.780946,208,146,,,,,,456.5,
2016,SC,GPHY16_SC_B2_209_16-I_B,-117.08289799999901,46.781015,209,163.5,,,,,,607.5,
2016,SC,GPHY16_SC_B3_210_17-I_B,-117.08247999999899,46.781052,210,187.5,48.4,,4,,,758.5,",Moisture outside limits"
2016,SC,GPHY16_SC_B4_211_18-I_B,-117.082061999999,46.780854,211,170.5,,,,,,693.5,
2016,SC,GPHY16_SC_B4_212_19-I_B,-117.081643999999,46.780993,212,179.5,,,,,,677,
2016,SC,GPHY16_SC_B5_213_20-I_B,-117.08122599999901,46.780995,213,42.5,,,,,,198,
2016,SC,GPHY16_SC_B6_214_21-I_B,-117.080807999999,46.780851,214,181.5,,,,,,637,
2016,SC,GPHY16_SC_B6_215_22-I_B,-117.080437712999,46.781118063,215,230.5,,,,,,607,
2016,SC,GPHY16_SC_C1_216_23-I_B,-117.079971999999,46.781085,216,220,,,,,,623,
2016,SC,GPHY16_SC_C2_217_24-I_B,-117.07955399999901,46.781049,217,238,,,,,,635,",Does this have the right grain yield?"
2016,WW,GPHY16_WW_C3_218_25-I_G,-117.079135999999,46.78097,218,460.1377952755905,,,,,,,
2016,WW,GPHY16_WW_C3_219_26-I_G,-117.078717999999,46.780982,219,428.96981627296583,,,,,,,
2016,WW,GPHY16_WW_C4_220_27-I_B,-117.078299999999,46.780987,220,648.3759842519685,,,,,,713.1725721784777,
2016,WW,GPHY16_WW_C5_221_28-I_B,-117.07788199999899,46.780924,221,362.5328083989501,,,,,,387.9593175853018,
2016,WW,GPHY16_WW_C5_222_29-I_G,-117.077463999999,46.781088,222,376.06627296587925,,,,,,,
2016,WW,GPHY16_WW_C6_223_30-I_B,-117.077045999999,46.780862,223,443.73359580052494,,,,,,538.4678477690288,
2016,WW,GPHY16_WW_C7_224_31-I_G,-117.076627999999,46.780986,224,399.4422572178477,,,,,,,
2016,SC,GPHY16_SC_A1_225_7-J_B,-117.086294999999,46.781365,225,260,,,,,,738.5,
2016,SC,GPHY16_SC_A2_226_8-J_B,-117.085861262999,46.781320619,226,143,,,,,,735,
2016,SC,GPHY16_SC_A3_227_9-J_B,-117.085432781999,46.781222028,227,141.5,,,,,,472.5,
2016,SC,GPHY16_SC_A3_228_10-J_B,-117.08504099999899,46.781358,228,10.5,,,,,,182.5,",Not a typo. Very small sample"
2016,SC,GPHY16_SC_A4_229_11-J_B,-117.084622999999,46.781206,229,87.5,,,,,,545.5,
2016,SC,GPHY16_SC_A5_230_12-J_B,-117.084204999999,46.781295,230,114,,,,,,419.5,
2016,SC,HPGY16_SC_A6_231_13-J_B,-117.08378699999901,46.781248,231,152,,,,,,402,
2016,SC,GPHY16_SC_B1_232_14-J_B,-117.08328225499901,46.781270442,232,185.5,,,,,,522,
2016,SC,GPHY16_SC_B1_233_15-J_B,-117.082950999999,46.781232,233,122.5,,,,,,357,
2016,SC,GPHY16_SC_B2_234_16-J_B,-117.082532999999,46.781301,234,178,,,,,,745.5,
2016,SC,GPHY16_SC_B3_235_17-J_B,-117.08211499999901,46.781338,235,286,49,,4.2,,,738,
2016,SC,GPHY16_SC_B4_236_18-J_B,-117.081696999999,46.78114,236,272.5,,,,,,859.5,
2016,SC,GPHY16_SC_B5_237_19-J_B,-117.081243669999,46.781263475,237,281,,,,,,542.5,
2016,SC,GPHY16_SC_B5_238_20-J_B,-117.080860999999,46.781281,238,238,,,,,,784,
2016,SC,GPHY16_SC_B6_239_21-J_B,-117.080454950999,46.781153378,239,222,,,,,,574,
2016,SC,GPHY16_SC_B6_240_22-J_B,-117.080110527999,46.78144636,240,218,,,,,,553.5,
2016,SC,GPHY16_SC_C1_241_23-J_B,-117.079606999999,46.781371,241,215,,,,,,644,
2016,WW,GPHY16_WW_C2_242_24-J_G,-117.079188999999,46.781335,242,636.0728346456692,,,,,,,
2016,WW,GPHY16_WW_C3_243_25-J_B,-117.07877099999899,46.781256,243,334.23556430446195,,,,,,451.9356955380577,
2016,WW,GPHY16_WW_C3_244_26-J_G,-117.07838881599901,46.781292555,244,401.9028871391076,,,,,,,
2016,WW,GPHY16_WW_C4_245_27-J_B,-117.077934999999,46.781273,245,663.1397637795275,,,,,,720.5544619422571,
2016,WW,GPHY16_WW_C5_246_28-J_B,-117.07751699999901,46.78121,246,301.42716535433067,,,,,,334.64566929133855,
2016,WW,GPHY16_WW_C5_247_29-J_G,-117.077098999999,46.781374,247,567.5853018372703,,,,,,,
2016,WW,GPHY16_WW_C6_248_30-J_G,-117.076698913999,46.781164374,248,539.6981627296587,,,,,,,
2016,SC,GPHY16_SC_A1_249_9-K_B,-117.08586399999901,46.781526,249,,,,,,,,",found empty, unused residue bag"
2016,SC,GPHY16_SC_A2_250_10-K_B,-117.085445999999,46.781644,250,131.5,,,,,,739,
2016,SC,GPHY16_SC_A3_251_11-K_B,-117.085027999999,46.781492,251,80.5,,,,,,351.5,
2016,SC,GPHY16_SC_A4_252_12-K_B,-117.084578532999,46.781555836,252,126.5,,,,,,455,
2016,SC,GPHY16_SC_A4_253_13-K_B,-117.08419199999901,46.781534,253,168,,,,,,424.5,
2016,SC,GPHY16_SC_A5_254_14-K_B,-117.083773999999,46.781597,254,236,,,,,,680,
2016,SC,GPHY16_SC_A6_255_15-K_B,-117.083355999999,46.781518,255,296,,,,,,670.5,
2016,SC,GPHY16_SC_B1_256_16-K_B,-117.082937999999,46.781587,256,188,,,,,,649.5,
2016,SC,GPHY16_SC_B1_257_17-K_B,-117.08251999999899,46.781624,257,186.5,,,,,,601.5,
2016,SC,GPHY16_SC_B3_258_18-K_B,-117.082101999999,46.781426,258,172,,,,,,679.5,
2016,SC,GPHY16_SC_B3_259_19-K_B,-117.081683999999,46.781565,259,289,49.6,,3.8,,,692,",Moisture outside limits"
2016,SC,GPHY16_SC_B4_260_20-K_B,-117.081265999999,46.781567,260,152.5,,,,,,657,
2016,SC,GPHY16_SC_B5_261_21-K_B,-117.08084799999899,46.781423,261,233.5,,,,,,790.5,
2016,SC,GPHY16_SC_B5_262_22-K_B,-117.080429999999,46.781686,262,121.5,,,,,,341,
2016,SC,GPHY16_SC_B6_263_23-K_B,-117.080011999999,46.781657,263,225.5,,,,,,680.5,
2016,SC,GPHY16_SC_C1_264_24-K_B,-117.07959399999901,46.781621,264,267,,,,,,656.5,",Did the grain yield of this get mixed up with 24-H? Should this be 427?"
2016,WW,GPHY16_WW_C2_265_25-K_B,-117.079158097999,46.781533819,265,484.3339895013123,,,,,,511.81102362204723,
2016,WW,GPHY16_WW_C2_266_26-K_G,-117.078757999999,46.781554,266,595.4724409448819,,,,,,,
2016,WW,GPHY16_WW_C3_267_27-K_B,-117.078339999999,46.781559,267,426.50918635170603,,,,,,512.6312335958005,
2016,WW,GPHY16_WW_C4_268_28-K_G,-117.07792199999901,46.781496,268,334.64566929133855,,,,,,,
2016,WW,GPHY16_WW_C4_269_29-K_G,-117.077503999999,46.78166,269,498.2775590551181,,,,,,,
2016,WW,GPHY16_WW_C5_270_30-K_G,-117.077085999999,46.781434,270,629.511154855643,,,,,,,
2016,WW,GPHY16_WW_C6_271_31-K_G,-117.076667999999,46.781558,271,366.2237532808399,,,,,,,
2016,SC,GPHY16_SC_A1_272_9-L_B,-117.085589999999,46.781812,272,105.5,,,,,,588.5,
